"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.738075167E0,1.683444377E0,-1.065523490E0,3.334005474E0,3.883930712E0
2.748010167E0,2.165069590E0,-1.168296492E0,2.447657921E0,3.470370631E0
2.757946167E0,2.620092310E0,-1.154922740E0,1.804781995E0,3.384666645E0
2.767881167E0,3.437390971E0,-9.948142809E-1,1.316527794E0,3.812946049E0
2.777816167E0,4.214031603E0,-8.172407734E-1,1.336555092E0,4.495811867E0
2.787751167E0,4.512963486E0,-8.036688012E-1,2.022444598E0,5.010289924E0
2.797687167E0,4.198592615E0,-1.177690043E0,2.897284538E0,5.235397929E0
2.807622167E0,3.749137613E0,-1.832886930E0,3.733568231E0,5.599557043E0
2.817557167E0,3.535765112E0,-2.254240213E0,4.783072982E0,6.360897815E0
2.827493167E0,3.458790611E0,-2.377695985E0,5.611846511E0,7.007816490E0
2.837428167E0,3.293164719E0,-2.370620270E0,5.688829783E0,6.987671904E0
2.847363167E0,3.356487726E0,-2.421982212E0,5.139828858E0,6.599230893E0
2.857299167E0,3.388097774E0,-2.386789575E0,4.432701388E0,6.068345129E0
2.867234167E0,3.404039623E0,-2.362607245E0,3.802874402E0,5.624166824E0
2.877169167E0,3.238698490E0,-2.537112134E0,3.464098713E0,5.378297666E0
2.887105167E0,2.632474959E0,-2.980379028E0,3.188289059E0,5.096839284E0
2.897040167E0,1.988380181E0,-3.694890069E0,2.901733392E0,5.101561041E0
2.906975167E0,1.257068920E0,-4.240715956E0,2.612838839E0,5.137199713E0
2.916911167E0,2.487007928E-1,-4.305976145E0,2.365516820E0,4.919243079E0
2.926846167E0,-7.075779980E-1,-4.525598150E0,2.263132074E0,5.109155705E0
2.936781167E0,-6.649260682E-1,-4.990565815E0,2.414103674E0,5.583526697E0
2.946717167E0,1.577455992E-1,-4.940614221E0,2.392284788E0,5.491591670E0
2.956652167E0,7.393400735E-1,-4.652595581E0,1.976271767E0,5.108710158E0
2.966587167E0,8.133137834E-1,-4.509138238E0,8.181845140E-1,4.654377816E0
2.976523167E0,5.145883065E-1,-4.513862788E0,-5.288023396E-1,4.573772000E0
2.986458167E0,2.007144481E-1,-4.694993742E0,-1.955238163E0,5.089814220E0
2.996393167E0,-3.249479002E-1,-5.367942774E0,-2.751750557E0,6.040904890E0
3.006329167E0,-9.881057703E-1,-5.638011047E0,-2.109643832E0,6.100337588E0
3.016264167E0,-1.480927817E0,-6.057862766E0,-2.745198167E0,6.813733299E0
3.026199167E0,-1.015775964E0,-7.030662280E0,-3.672432083E0,7.996797503E0
3.036134667E0,-8.501500726E-2,-7.008471512E0,-3.713460242E0,7.931940963E0
3.046069667E0,9.782660758E-1,-6.397915778E0,-3.434679033E0,7.327165269E0
3.056004667E0,2.255473976E0,-5.898106309E0,-3.754000742E0,7.346246828E0
3.065939667E0,3.284118492E0,-5.276237383E0,-4.752672723E0,7.823810657E0
3.075875667E0,3.999779096E0,-4.483080121E0,-5.968790960E0,8.468925889E0
3.085810667E0,4.162397765E0,-3.807617370E0,-7.238879875E0,9.177411783E0
3.095745667E0,3.887251770E0,-4.101071582E0,-7.977783161E0,9.776223126E0
3.105681667E0,3.430214099E0,-5.133514450E0,-8.492075014E0,1.049927033E1
3.115616667E0,3.416785968E0,-5.856408645E0,-9.159382653E0,1.139588694E1
3.125551667E0,3.724950020E0,-5.659532894E0,-9.634085348E0,1.177799498E1
3.135487667E0,4.829058702E0,-5.114813300E0,-1.047659428E1,1.261903922E1
3.145422667E0,5.811166983E0,-4.455623935E0,-1.161806199E1,1.373323017E1
3.155357667E0,6.675594202E0,-3.984307071E0,-1.205404091E1,1.434357568E1
3.165293667E0,7.686280750E0,-3.332969348E0,-1.199959281E1,1.463481548E1
